time,Active,Quiescent,Nutrients,Viruses,Infected_Quiescent
127.60886928209682,2295.9754512200757,0.0,81119.93695725418,223.26195865389738,0.0
127.7350717156976,2466.0371120376617,0.0,80789.44482869345,373.64452952495145,0.0
127.83551302800787,2601.793554394522,0.0,80509.46343699253,578.7397718179636,0.0
127.9101820315339,2699.2866781098464,0.0,80291.72540372543,813.8829227793201,0.0
127.98485103505995,2789.3818745351446,0.0,80066.24866700347,1159.1348102940628,0.0
128.04941508592594,2856.510631120083,0.0,79865.68640110202,1588.1727936498678,0.0
128.11397913679195,2907.4679865473167,0.0,79660.8896207247,2191.1265274953325,0.0
128.16938147156333,2932.1705686310393,0.0,79482.84255882689,2898.973841103574,0.0
128.2247838063347,2932.365842056726,0.0,79303.9996758102,3840.4847649716844,0.0
128.2739708948462,2905.654522346397,0.0,79145.93628310182,4923.988895262206,0.0
128.3231579833577,2847.4068839701786,0.0,78990.14405178463,6289.7859687885475,0.0
128.3723450718692,2751.9034194780984,0.0,78838.48757631105,7980.293283595969,0.0
128.4215321603807,2614.889620423134,0.0,78693.10758208213,10021.815515877899,0.0
128.4707192488922,2435.114544986419,0.0,78556.30106789323,12410.462631422542,0.0
128.5199063374037,2215.8383065585517,0.0,78430.31650392544,15098.974361439503,0.0
128.5690934259152,1965.6210167320712,0.0,78317.08342113896,17990.992575399225,0.0
128.62066332134356,1684.5450051067714,0.0,78213.50245855738,21091.339062244137,0.0
128.67369016511165,1394.3140112174217,0.0,78123.74985147043,24166.31263049883,0.0
128.7173267299313,1167.678233007389,0.0,78062.32692753752,26486.34554430103,0.0
128.76300129200473,951.6658032200738,0.0,78009.1919351274,28626.83772520461,0.0
128.80867585407816,762.7973687466947,0.0,77966.2433826741,30429.42409551514,0.0
128.8543504161516,603.0615589007477,0.0,77932.05373288266,31885.737578983353,0.0
128.90305343478474,463.8356588595531,0.0,77903.61273404073,33079.23055973299,0.0
128.96046369727256,336.45729596588063,0.0,77878.5359591833,34069.82437162903,0.0
129.01787395976038,241.99777709764768,0.0,77860.42448095715,34692.85013345375,0.0
